0.294612791823977,0.1405215547380128,0.5855584908391916,0.9313908616140157,0.30040703274942143,0.36271012081641674,0.30575743290711216
0.28732341764942015,0.1370981788158637,0.5793321176977235,0.906666037769422,0.27084905913615204,0.3607349734482388,0.30177456321622215
0.28042641984342326,0.13392380029711898,0.562145630467637,0.8866979555808187,0.18196799135096303,0.3761972900652277,0.30803153931310473
0.28823360226702854,0.1377268428848061,0.6242219869870033,0.9000926524907953,0.17736675265686547,0.39093338819686896,0.31807120342806616
0.217479522107738,0.10425177029905057,0.5029911406941339,0.6736708807480065,0.0014196994780257064,0.3371747491391678,0.26140375040279706
0.2250291213819508,0.10799067405664477,0.6058265642528496,0.6761519078855864,0.0015137994847100344,0.35168835182133235,0.27023352860798616
0.27619558573982816,0.13155955345684048,0.32294226917930186,0.9296533008222467,0.1691247300544366,0.365056576305911,0.30574719430199065
0.1907558700795709,0.09058276086129921,0.6291604098636954,0.5356677661305012,0.8920084593851809,0.044370367586304305,0.08250435529814254
0.24985993487904895,0.1189554504037893,0.7551739904265281,0.7218185855113511,0.765567787475186,0.1698674388555937,0.1746058752332873
0.27341761361901323,0.12915016043707297,0.22875477268230515,0.9347192343481991,0.866409717999832,0.1544309248840841,0.18830990278085383
0.14941169138403435,0.07091342936966763,0.17724999082680432,0.5001637620166233,0.4259293184671186,0.1046779705458229,0.11015740633870734
0.20124662901199908,0.09603242364740014,0.4205816503526929,0.6313027095617352,0.29553942548221457,0.22534848856338763,0.1937154274111607
0.22290593583820234,0.10602642053489898,0.19714245903602934,0.7653346760661193,0.23325014124896873,0.26598731149276844,0.23092424073381612
0.2969284919397369,0.14203083175234277,0.6624008140929337,0.9235076108828554,0.08564234166332307,0.4314317205416337,0.34355178551739474
0.07465218428028211,0.035949153805079986,0.45888917407440916,0.15920828538720622,0.41727888574834315,0.011420629536924576,0.01993325606174301
0.0437021831633341,0.021921279842741604,0.5957808009946121,0.01651450187248047,0.10729449262184253,0.06284962675599862,0.03276937832913075
0.04370854379269501,0.021925231202813898,0.5970338357395739,0.01622413584813147,0.10806046928559343,0.06268193598892559,0.03264756931889232
