0.19468214150384242,0.11742055469048178,0.13881419239251852,0.8805106605253109,0.5662310637815117,0.7220654116607034,0.0921726060700429
0.19167004874386406,0.11622366829262656,0.38036300112637966,0.8094936252075905,0.6774093778583744,0.6943475244671224,0.0695286354073457
0.2099230624607567,0.12532333783714103,0.611774691787452,0.8203972974888576,0.6133525884535008,0.74753124204388,0.10147344037950319
0.21909938217483707,0.13057808137046117,0.9418576025784158,0.7766532269917389,0.32793106946101097,0.8559822554069355,0.15839559779395027
0.1356016043436691,0.08927421622164666,0.10070795355439038,0.6736722416130513,0.6361301614233228,0.6163380471905366,0.00909863817559449
0.14109040175161225,0.09289201375745756,0.7954846418417995,0.5238961768526842,0.6937951685718344,0.6331018904450132,0.004138666401194459
0.13187400671047744,0.08894915312303868,0.8533606325555836,0.47893757197287645,0.4483889905184156,0.6936632070668677,0.03301654001576415
0.16988441491595122,0.10727271503520534,0.687335721387375,0.6626204690106323,0.022880069877606924,0.8655045694294061,0.14946787075655496
0.16420716320874562,0.10246161356898177,0.08799440749328036,0.7782002875239407,0.8911240074173701,0.5822074444740118,0.0020476652487896874
0.1699268293318687,0.1052633002615429,0.014407186425489715,0.8186644555730304,0.7377460163862477,0.6322986619800579,0.03437608133270298
